proto=tcp,proto=udp,proto=other,state=FIN,state=CON,state=other,dur,sbytes,dbytes,sloss,dloss,service=dns,service=ftp-data,service=ssh,service=http,service=smtp,service=ftp,service=pop3,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,Sjit,Djit,Stime,Ltime,ct_flw_http_mthd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,label
0,1,0,0,0,1,0.000003,264,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,132,0,0,0,0,1421932852,1421932852,0,6,6,3,3,3,3,3,0
1,0,0,1,0,0,0.01601,2854,29168,7,17,,,,,,,,14271581,46,48,255,255,3131678010,3132029500,62,608,0,20.202675,19.295197,1421940806,1421940806,0,5,5,3,5,1,1,1,0
1,0,0,1,0,0,0.025999,2974,30612,7,18,,,,,,,,9231124,48,50,255,255,1906160392,1906469369,62,612,0,36.27569,34.01994,1421943885,1421943885,0,10,5,2,4,1,1,1,0
1,0,0,1,0,0,1.127756,14296,6606,26,25,,,,,,,,46407.20313,108,102,255,255,159058153,2280179819,132,65,0,719.878475,19.041816,1421950873,1421950874,0,1,1,1,1,1,1,1,0
1,0,0,1,0,0,0.662036,1284,1502,2,2,0,0,0,1,0,0,0,15890.37402,10,8,255,255,19123187,3946219956,128,188,0,4148.013567,123.432203,1421931884,1421931885,0,1,1,1,1,1,1,1,1
1,0,0,1,0,0,0.039038,4550,67604,7,33,,,,,,,,13680824,78,80,255,255,3028408056,883285571,58,845,0,27.342811,27.069941,1421943197,1421943197,0,11,7,1,1,1,1,1,0
1,0,0,1,0,0,0.035868,37302,3276,18,8,0,0,0,0,1,0,0,712612.9375,52,40,255,255,696705590,697691904,717,82,0,51.72611,1.715465,1421939077,1421939077,0,1,3,4,4,1,1,1,0
1,0,0,1,0,0,0.023996,3182,39694,7,20,,,,,,,,12988498,52,54,255,255,3340033145,3340363229,61,735,0,30.595134,29.444629,1421930967,1421930967,0,4,3,2,5,1,1,1,0
1,0,0,1,0,0,0.109016,5174,89926,7,39,,,,,,,,6527408.5,90,92,255,255,2576912997,2577254466,57,977,0,73.972293,72.987532,1421955455,1421955455,0,16,15,4,1,1,1,1,0
1,0,0,1,0,0,0.350894,4472,3080,7,7,,,,,,,,67895.14844,28,30,255,255,2717198741,570904051,160,103,0,723.976132,18.32842,1421938182,1421938182,0,4,10,4,3,1,1,2,0
1,0,0,1,0,0,0.03428,2230,14740,7,11,,,,,,,,3344457.5,34,36,255,255,3142485695,1018814585,66,409,0,63.6879,62.750765,1421949561,1421949561,0,12,3,3,5,1,1,1,0
0,1,0,0,1,0,0.001334,146,178,0,0,1,0,0,0,0,0,0,533733.125,2,2,0,0,0,0,73,89,0,0,0,1421928450,1421928450,0,6,1,3,2,2,1,1,0
1,0,0,1,0,0,2.143103,7798,16634,30,32,,,,,,,,61600.40234,122,126,255,255,4037092733,4056600302,64,132,0,1727.668817,1703.649735,1421936519,1421936522,0,6,7,3,11,1,1,1,0
1,0,0,1,0,0,0.008125,424,8824,1,4,0,1,0,0,0,0,0,7964554,8,12,255,255,401066329,408395904,53,735,0,70.898575,40.958461,1421942766,1421942766,0,6,6,5,9,1,1,5,0
1,0,0,1,0,0,0.011901,2542,21294,7,14,,,,,,,,13973280,40,42,255,255,3441060773,3450914973,64,507,0,0,16.880267,1421953627,1421953627,0,2,6,3,2,1,1,1,0
1,0,0,1,0,0,0.006287,4088,2456,7,7,,,,,,,,2952123.25,18,18,255,255,3236733487,1090345541,227,136,0,17.134283,0.423842,1421955592,1421955592,0,7,9,3,3,1,1,3,0
1,0,0,1,0,0,1.008302,1684,10168,3,5,0,0,0,1,0,0,0,76199.39844,14,18,255,255,765273624,2911645089,120,565,1,8783.156713,7692.393817,1421931650,1421931651,1,1,2,1,3,1,1,1,0
1,0,0,1,0,0,0.119742,5174,88436,7,39,,,,,,,,5844232,90,92,255,255,3157583726,1039577596,57,961,0,88.179517,87.732683,1421946475,1421946475,0,4,3,4,4,1,1,1,0
1,0,0,1,0,0,0.017063,2646,25418,7,15,,,,,,,,11646721,42,44,255,255,234794170,2384674866,63,578,0,25.888567,25.745116,1421945772,1421945772,0,4,6,2,1,1,1,1,0
1,0,0,1,0,0,0.020013,2542,21006,7,14,,,,,,,,8197071.5,40,42,255,255,3874726877,3875050651,64,500,0,39.550281,38.061451,1421933813,1421933813,0,11,8,3,8,1,1,1,0
1,0,0,1,0,0,0.010929,3624,5578,7,7,0,0,1,0,0,0,0,3926434.5,30,26,255,255,1674730949,1675007573,121,215,0,25.656286,25.433959,1421936458,1421936458,0,1,1,3,1,1,1,1,0
1,0,0,1,0,0,0.083813,3302,40832,7,21,,,,,,,,3827855,54,56,255,255,1901270282,4056675850,61,729,0,85.225579,83.775293,1421946097,1421946097,0,9,6,1,4,1,1,1,0
0,1,0,0,1,0,0.001015,146,178,0,0,1,0,0,0,0,0,0,701477.8125,2,2,0,0,0,0,73,89,0,0,0,1421940025,1421940025,0,4,5,4,7,4,4,4,0
1,0,0,1,0,0,0.927239,13246,548216,21,197,,,,,,,,4719085.5,230,438,255,255,3881990202,1737043291,58,1252,0,1208.966139,874.966616,1421952912,1421952913,0,7,6,2,1,1,1,1,0
0,1,0,0,1,0,0.001009,130,162,0,0,,,,,,,,642220,2,2,0,0,0,0,65,81,0,0,0,1421933146,1421933146,0,6,7,3,5,1,1,1,0
1,0,0,1,0,0,0.321924,1540,1644,4,4,,,,,,,,38592.96094,16,18,255,255,3059663193,938272039,96,91,0,1309.650857,32.74834,1421935262,1421935262,0,9,8,8,11,8,1,6,0
1,0,0,1,0,0,0.324047,8928,320,4,1,0,1,0,0,0,0,0,6591.63623,14,6,255,255,970829333,3492386793,638,53,0,2011.794745,81.057812,1421950377,1421950377,0,3,3,4,7,1,1,4,0
1,0,0,1,0,0,0.599899,37462,3276,18,8,0,0,0,0,1,0,0,42607.17188,52,40,255,255,447452026,479042582,720,82,0,981.871525,32.328939,1421947996,1421947996,0,2,2,2,3,1,1,1,0
0,1,0,0,1,0,0.001006,146,178,0,0,1,0,0,0,0,0,0,707753.5,2,2,0,0,0,0,73,89,0,0,0,1421942750,1421942750,0,3,1,2,5,1,1,1,0
1,0,0,1,0,0,0.047895,320,1898,1,2,0,1,0,0,0,0,0,277440.25,6,8,255,255,2590362865,892293627,53,237,0,662.764474,16.230331,1421946536,1421946536,0,2,4,2,4,1,1,2,0
1,0,0,1,0,0,0.810726,2934,3740,11,15,0,0,0,0,0,1,0,36224.32422,52,54,255,255,3488109913,3489122860,56,69,0,1563.119373,62.477801,1421937288,1421937289,0,2,1,4,10,1,1,2,0
1,0,0,1,0,0,0.028262,38298,3380,19,8,0,0,0,0,1,0,0,934116.4375,54,42,255,255,1943798568,1944816230,709,80,0,27.994701,1.317498,1421949387,1421949387,0,2,1,2,2,1,1,2,0
1,0,0,1,0,0,0.046877,4550,71834,7,33,,,,,,,,12106065,78,80,255,255,4190094176,2040819585,58,898,0,38.631958,38.055072,1421936083,1421936083,0,4,6,3,3,1,1,2,0
1,0,0,1,0,0,0.628421,2062,2308,6,6,,,,,,,,28159.4668,24,24,255,255,3350425811,3350726538,86,96,0,1772.53853,48.315168,1421937248,1421937249,0,5,2,4,1,1,1,1,0
1,0,0,1,0,0,0.031217,3302,37226,7,21,,,,,,,,9369767,54,56,255,255,1228980086,1244107237,61,665,0,0,37.503366,1421945595,1421945595,0,6,11,5,3,2,2,2,0
1,0,0,1,0,0,0.024949,2854,29168,7,17,,,,,,,,9158203,46,48,255,255,1341312704,3486999208,62,608,0,35.494525,35.653654,1421940635,1421940635,0,19,15,6,6,1,1,5,0
1,0,0,1,0,0,0.196931,9400,12298,26,31,0,0,1,0,0,0,0,495239.4375,106,114,255,255,1923302682,1923616178,89,108,0,147.969747,142.494804,1421939429,1421939430,0,2,1,1,1,1,1,1,0
1,0,0,1,0,0,1.248818,19722,1087890,2,370,0,0,0,1,0,0,0,6959745.5,370,746,255,255,776514588,2927142057,53,1458,1,180.435719,100.042158,1421950527,1421950528,1,1,1,3,4,1,1,1,0
1,0,0,1,0,0,0.03573,3598,45458,7,24,,,,,,,,10013994,60,62,255,255,3129800502,3130072638,60,733,0,37.257645,34.466106,1421948974,1421948974,0,4,2,3,2,1,1,1,0
1,0,0,1,0,0,0.057041,3806,53914,7,26,,,,,,,,7446994,64,66,255,255,3268488597,3268808443,59,817,0,57.293888,56.507818,1421938290,1421938290,0,6,5,2,7,1,1,1,0
1,0,0,1,0,0,0.005588,4496,2456,7,7,,,,,,,,3321403,18,18,255,255,3833365982,1687050711,250,136,0,15.244454,0.369782,1421945005,1421945005,0,9,7,7,4,1,1,3,0
1,0,0,1,0,0,0.026822,9672,416,1,0,,,,,,,,108567.5938,11,8,255,255,230017324,206914236,879,52,0,181.49469,8.401369,1421943500,1421943500,0,1,1,1,1,1,1,1,0
0,1,0,0,1,0,0.001051,146,178,0,0,1,0,0,0,0,0,0,677450.0625,2,2,0,0,0,0,73,89,0,0,0,1421946691,1421946691,0,3,1,3,4,2,1,1,0
1,0,0,1,0,0,0.603665,2934,3742,11,15,0,0,0,0,0,1,0,48676.00391,52,54,255,255,269249048,2419828462,56,69,0,1223.031827,48.226488,1421947841,1421947842,0,1,1,3,3,1,1,2,0
1,0,0,1,0,0,0.031214,2054,2478,6,6,,,,,,,,608701.1875,22,24,255,255,3292452550,3288515517,93,103,0,184.154072,169.286864,1421946994,1421946995,0,6,4,1,1,1,1,1,0
1,0,0,1,0,0,0.390408,4720,3080,7,7,,,,,,,,61023.33984,28,30,255,255,4068202583,1969613384,169,103,0,795.151254,20.078369,1421955368,1421955368,0,8,8,4,3,1,1,3,0
0,1,0,0,0,1,0.00001,264,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,132,0,0,0,0,1421932329,1421932329,0,16,16,3,3,3,3,3,0
0,1,0,0,1,0,0.004686,568,304,0,0,,,,,,,,389244.5625,4,4,0,0,0,0,142,76,0,1.690457,1.477853,1421935382,1421935382,0,8,5,4,7,2,1,3,0
1,0,0,1,0,0,0.771792,7818,15040,30,32,,,,,,,,154663.4375,122,126,255,255,3883594263,1735041040,64,119,0,427.009327,423.517903,1421945603,1421945604,0,10,20,16,10,2,2,4,0
0,1,0,0,0,1,0.000002,104,0,0,0,,,,,,,,0,2,0,0,0,0,0,52,0,0,0,0,1421933146,1421933146,0,5,3,1,1,1,1,1,1
1,0,0,1,0,0,0.04582,4342,61348,7,30,,,,,,,,10566390,74,74,255,255,1504360054,1512771395,59,829,0,0,1.023677,1421941848,1421941848,0,2,4,2,3,1,1,1,0
0,1,0,0,1,0,0.001224,146,178,0,0,1,0,0,0,0,0,0,581699.3125,2,2,0,0,0,0,73,89,0,0,0,1421941268,1421941268,0,4,3,1,3,2,1,1,0
0,1,0,0,1,0,0.191141,528,304,0,0,,,,,,,,9542.694336,4,4,0,0,0,0,132,76,0,30.637287,83.914016,1421940636,1421940637,0,3,10,2,2,1,1,2,0
1,0,0,1,0,0,0.31069,37462,3172,18,8,0,0,0,0,1,0,0,79539.09375,52,38,255,255,536472237,537573352,720,83,0,775.364961,27.725535,1421947781,1421947781,0,1,1,2,2,1,1,1,0
1,0,0,1,0,0,1.833982,3728,5474,7,7,0,0,1,0,0,0,0,22883.53906,32,24,255,255,1320908007,3466571891,117,228,0,4532.138087,145.877234,1421946565,1421946567,0,2,2,2,1,1,1,1,0
0,1,0,0,1,0,0.000941,146,178,0,0,1,0,0,0,0,0,0,756641.875,2,2,0,0,0,0,73,89,0,0,0,1421937784,1421937784,0,2,4,6,3,1,1,1,0
0,1,0,0,1,0,0.00135,146,178,0,0,,,,,,,,527407.375,2,2,0,0,0,0,73,89,0,0,0,1421945338,1421945338,0,24,26,24,3,1,1,1,0
1,0,0,1,0,0,0.011962,2542,21294,7,14,,,,,,,,13902023,40,42,255,255,4080222710,4081680184,64,507,0,17.808092,17.001313,1421953621,1421953621,0,9,19,1,3,1,1,1,0
1,0,0,1,0,0,0.006043,8928,320,4,1,0,1,0,0,0,0,0,353466.8125,14,6,255,255,174445962,2333578719,638,53,0,22.688762,2.004922,1421927637,1421927637,0,6,3,6,6,1,1,5,0
1,0,0,1,0,0,0.017944,2958,32368,7,18,,,,,,,,14142220,48,50,255,255,436232328,2586145857,62,647,0,20.617275,20.27439,1421935690,1421935690,0,7,9,3,1,1,1,1,0
1,0,0,1,0,0,4.801706,2934,3742,11,15,0,0,0,0,0,1,0,6119.491699,52,54,255,255,1343031046,1386049785,56,69,0,7520.805392,220.824703,1421945388,1421945393,0,5,5,7,5,5,5,5,0
1,0,0,1,0,0,0.006367,2158,2464,6,6,,,,,,,,2967802.75,24,24,255,255,1010704791,3160581872,90,103,0,15.414131,0.372575,1421944331,1421944331,0,13,5,2,3,1,1,1,0
1,0,0,1,0,0,0.093397,424,8824,1,4,0,1,0,0,0,0,0,692870.25,8,12,255,255,2549361460,2622006270,53,735,0,1096.579438,868.178003,1421930447,1421930447,0,3,6,3,7,1,1,3,0
1,0,0,1,0,0,0.02787,3926,58386,7,27,,,,,,,,16513240,66,68,255,255,928277244,939349723,59,859,0,0,21.886576,1421940516,1421940516,0,13,6,4,4,1,1,1,0
0,1,0,0,1,0,0.001053,146,178,0,0,1,0,0,0,0,0,0,676163.375,2,2,0,0,0,0,73,89,0,0,0,1421940034,1421940034,0,1,1,4,3,1,1,1,0
1,0,0,1,0,0,0.030857,2230,12896,7,11,,,,,,,,3250607.5,34,36,255,255,3194819116,1109211576,66,358,0,60.961133,59.7541,1421931096,1421931096,0,9,5,2,2,1,1,1,0
1,0,0,1,0,0,0.262804,424,8824,1,4,,,,,,,,246236.7344,8,12,255,255,497207509,3537209766,53,735,0,2371.003437,1882.233874,1421932621,1421932621,0,7,12,4,4,1,1,2,0
1,0,0,1,0,0,0.352743,3728,5474,7,7,0,0,1,0,0,0,0,118976.1406,32,24,255,255,1149910314,1150217000,117,228,0,684.899734,19.962443,1421931572,1421931572,0,1,2,4,3,1,1,1,0
0,1,0,0,1,0,0.224307,568,304,0,0,,,,,,,,8131.712402,4,4,0,0,0,0,142,76,0,98.959359,51.355043,1421935040,1421935041,0,11,16,6,3,1,1,3,0
1,0,0,1,0,0,0.043474,2542,22592,7,14,,,,,,,,4058517.75,40,42,255,255,1462888632,3633400095,64,538,0,71.513473,69.978128,1421951376,1421951376,0,4,8,7,9,1,1,6,0
0,1,0,0,1,0,0.001054,146,178,0,0,1,0,0,0,0,0,0,675521.8125,2,2,0,0,0,0,73,89,0,0,0,1421948430,1421948430,0,3,3,3,2,1,1,1,0
0,1,0,0,1,0,0.00107,146,178,0,0,1,0,0,0,0,0,0,665420.5625,2,2,0,0,0,0,73,89,0,0,0,1421928807,1421928807,0,4,2,3,6,3,1,2,0
1,0,0,1,0,0,0.020921,2766,27852,7,16,,,,,,,,10419005,44,46,255,255,3101156554,992692728,63,605,0,0,27.18885,1421953100,1421953100,0,8,7,3,2,1,1,1,0
1,0,0,1,0,0,0.019074,1540,1644,4,4,,,,,,,,651357.875,16,18,255,255,3017389259,3027572901,96,91,0,76.03735,2.134826,1421948444,1421948444,0,7,12,8,8,6,1,6,0
1,0,0,1,0,0,1.292552,2934,3740,11,15,0,0,0,0,0,1,0,22720.94336,52,54,255,255,3245823311,3313459389,56,69,0,1742.6991,59.353785,1421946089,1421946090,0,1,1,5,5,1,1,5,0
0,1,0,0,1,0,0.001073,146,178,0,0,1,0,0,0,0,0,0,663560.125,2,2,0,0,0,0,73,89,0,0,0,1421951167,1421951167,0,3,3,1,2,2,1,1,0
1,0,0,1,0,0,0.008529,2054,2478,6,6,,,,,,,,2227693.75,22,24,255,255,1031811066,3181702139,93,103,0,30.237782,26.001706,1421933082,1421933082,0,7,5,2,1,1,1,1,0
1,0,0,1,0,0,1.497903,1684,10168,3,5,0,0,0,1,0,0,0,51293.04297,14,18,255,255,343192593,426982037,120,565,1,9360.885178,8197.171526,1421954177,1421954178,1,5,3,4,3,2,1,1,0
1,0,0,1,0,0,0.028361,4014,58418,7,28,,,,,,,,16243151,68,70,255,255,2479731290,334601278,59,835,0,22.381323,21.858667,1421938561,1421938561,0,6,6,2,3,1,1,2,0
0,1,0,0,1,0,0.001084,146,178,0,0,1,0,0,0,0,0,0,656826.5625,2,2,0,0,0,0,73,89,0,0,0,1421947675,1421947675,0,3,3,4,3,1,1,1,0
0,1,0,0,1,0,0.0018,528,304,0,0,,,,,,,,1013333.375,4,4,0,0,0,0,132,76,0,0.636396,0.331167,1421934126,1421934126,0,11,12,6,3,1,1,3,0
0,1,0,0,1,0,0.03437,568,312,0,0,,,,,,,,54466.10156,4,4,0,0,0,0,142,78,0,8.952915,15.445569,1421945571,1421945571,0,20,13,6,10,2,2,6,0
1,0,0,1,0,0,1.005657,1580,10168,3,5,0,0,0,1,0,0,0,76399.8125,12,18,255,255,82826413,2229225159,132,565,1,9530.168304,7674.501556,1421952455,1421952456,1,1,1,2,1,1,1,1,0
1,0,0,1,0,0,0.030114,2990,33818,7,18,,,,,,,,8804410,48,50,255,255,2510157930,365143884,62,676,0,39.515411,39.500226,1421948504,1421948504,0,8,4,1,7,1,1,1,0
1,0,0,1,0,0,0.004028,1036,2262,4,4,,,,,,,,4119166,12,12,255,255,937569517,937826516,86,189,0,17.012496,0.377046,1421944739,1421944739,0,15,2,2,6,1,1,1,0
0,1,0,0,1,0,0.37532,568,312,0,0,,,,,,,,4987.744141,4,4,0,0,0,0,142,78,0,160.743047,169.220547,1421930101,1421930102,0,8,8,4,6,2,1,2,0
1,0,0,1,0,0,0.004311,1064,2260,4,4,,,,,,,,3845047.5,12,12,255,255,484872588,485186127,89,188,0,17.990315,0.395979,1421939771,1421939771,0,1,9,2,1,1,1,1,0
1,0,0,1,0,0,0.004146,1036,2262,4,4,,,,,,,,4001929.75,12,12,255,255,383256292,383537963,86,189,0,17.249452,0.385049,1421944889,1421944889,0,7,6,4,4,4,4,4,0
1,0,0,1,0,0,0.00678,4908,2344,9,6,,,,,,,,2651327.5,34,24,255,255,1205144688,1205463360,144,98,0,13.505505,0.374631,1421952417,1421952417,0,4,4,2,1,1,1,1,0
1,0,0,1,0,0,0.00527,1036,2262,4,4,,,,,,,,3148387,12,12,255,255,1608495479,3754186405,86,189,0,24.622105,0.5508,1421948227,1421948227,0,6,6,3,4,2,1,1,0
1,0,0,1,0,0,0.471709,37232,3276,18,8,0,0,0,0,1,0,0,54185.94922,52,40,255,255,498340061,499332202,716,82,0,875.410717,30.112527,1421930132,1421930132,0,2,1,4,1,1,1,1,0
1,0,0,1,0,0,0.028187,2438,20826,7,13,,,,,,,,5763224.5,38,40,255,255,639245744,661568179,64,521,0,52.155639,48.394088,1421946747,1421946747,0,6,6,4,2,1,1,1,0
1,0,0,1,0,0,0.004162,8928,320,4,1,0,1,0,0,0,0,0,513214.8125,14,6,255,255,256053072,2416494745,638,53,0,16.620998,1.118805,1421938933,1421938933,0,3,3,8,5,1,1,4,0
1,0,0,1,0,0,1.192016,534,354,2,1,,,,,,,,2080.509033,10,8,255,255,3080075598,874659670,53,44,0,7570.458948,221.834641,1421931516,1421931517,0,5,2,1,2,1,1,1,1
0,1,0,0,1,0,0.004833,568,320,0,0,,,,,,,,397268.7813,4,4,0,0,0,0,142,80,0,1.765882,1.536072,1421933652,1421933652,0,15,8,4,6,1,1,3,0
1,0,0,1,0,0,0.045063,2958,32586,7,18,,,,,,,,5669396,48,50,255,255,2280320664,2280627633,62,652,0,66.179315,64.162531,1421944885,1421944885,0,10,8,8,8,4,4,4,0
1,0,0,1,0,0,0.223397,8928,320,4,1,0,1,0,0,0,0,0,9561.453125,14,6,255,255,2956563914,1535980207,638,53,0,1593.17032,68.348031,1421952818,1421952819,0,1,1,2,3,1,1,1,0
0,1,0,0,1,0,0.001067,146,178,0,0,,,,,,,,667291.5,2,2,0,0,0,0,73,89,0,0,0,1421933520,1421933520,0,11,17,4,5,1,1,4,0
1,0,0,1,0,0,0.223439,8928,320,4,1,0,1,0,0,0,0,0,9559.65625,14,6,255,255,802743969,1135167815,638,53,0,1586.97519,68.008969,1421936568,1421936569,0,3,3,4,5,1,1,2,0
1,0,0,1,0,0,0.059116,37594,3276,18,8,0,0,0,0,1,0,0,432370.2813,52,40,255,255,2459371423,2465969441,723,82,0,75.086869,2.574586,1421947237,1421947237,0,1,2,3,8,1,1,3,0
0,1,0,0,1,0,0.001072,146,178,0,0,,,,,,,,664179.125,2,2,0,0,0,0,73,89,0,0,0,1421945366,1421945366,0,8,13,10,8,3,3,3,0
1,0,0,1,0,0,13.519162,20380,897208,32,320,,,,,,,,530173.6875,360,706,255,255,3330335033,3385229360,57,1271,0,13738.34534,9779.194519,1421930484,1421930497,0,4,6,4,4,2,1,3,0
1,0,0,1,0,0,1.005675,1580,10168,3,5,0,0,0,1,0,0,0,76398.44531,12,18,255,255,1585756784,3736463746,132,565,1,9530.614083,7675.783589,1421939418,1421939419,1,3,3,4,2,2,1,1,0
1,0,0,1,0,0,0.009072,2062,2424,6,7,,,,,,,,2055555.5,24,26,255,255,2540499590,2540850756,86,93,0,24.192932,23.865251,1421939452,1421939452,0,3,14,3,1,1,1,1,0
1,0,0,1,0,0,0.122437,320,1986,1,2,0,1,0,0,0,0,0,113560.4453,6,8,255,255,750405979,3193391282,53,248,0,1717.314597,42.324598,1421941529,1421941529,0,5,3,2,2,1,1,1,0
1,0,0,0,1,0,0.092994,2752,51842,2,16,,,,,,,,4364927,51,47,255,255,3929549187,1802505137,54,1103,0,107.471359,142.184266,1421948001,1421948001,0,7,11,3,5,1,1,2,0
1,0,0,1,0,0,0.031965,4238,65938,7,30,,,,,,,,16279556,72,74,255,255,1969863645,1985767469,59,891,0,23.050391,22.760045,1421955640,1421955640,0,13,12,2,6,1,1,1,0
1,0,0,1,0,0,1.04495,1684,10168,3,5,,,,,,,,73526.96094,14,18,255,255,1845996623,3996700393,120,565,0,8803.550339,7708.349328,1421932904,1421932905,0,6,7,3,3,1,1,2,0
1,0,0,1,0,0,0.025311,2974,30516,7,18,,,,,,,,9452333,48,50,255,255,4177579066,2032515533,62,610,0,42.18685,36.841714,1421949584,1421949584,0,11,8,3,4,1,1,2,0
1,0,0,1,0,0,0.014956,2750,27730,7,16,,,,,,,,14510832,44,46,255,255,1577349925,3727230558,63,603,0,19.154621,18.297974,1421947428,1421947428,0,11,7,5,2,1,1,1,0
1,0,0,1,0,0,0.362795,4440,3080,7,7,,,,,,,,65667.9375,28,30,255,255,2369384971,223183616,159,103,0,722.90049,18.052586,1421947415,1421947416,0,5,2,2,1,1,1,1,0
1,0,0,1,0,0,1.104359,1580,10168,3,5,,,,,,,,69571.57813,12,18,255,255,1944045012,4090527688,132,565,1,9591.787484,7739.952678,1421945063,1421945064,6,15,5,9,21,6,6,6,0
1,0,0,1,0,0,0.00445,424,8824,1,4,0,1,0,0,0,0,0,14542023,8,12,255,255,2277747332,2286072221,53,735,0,35.912718,20.392369,1421937576,1421937576,0,3,3,7,6,1,1,4,0
0,1,0,0,0,1,0.000008,264,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,132,0,0,0,0,1421931076,1421931076,0,9,9,3,3,3,2,3,0
1,0,0,1,0,0,0.044506,3926,56022,7,27,,,,,,,,9922078,66,68,255,255,629599213,650402852,59,824,0,42.695557,40.518927,1421945183,1421945183,0,10,14,14,11,2,2,2,0
0,1,0,0,1,0,0.001041,130,162,0,0,1,0,0,0,0,0,0,622478.375,2,2,0,0,0,0,65,81,0,0,0,1421935852,1421935852,0,6,5,8,8,5,3,3,0
0,1,0,0,1,0,0.001132,146,178,0,0,1,0,0,0,0,0,0,628975.25,2,2,0,0,0,0,73,89,0,0,0,1421947990,1421947990,0,2,4,2,2,1,1,1,0
0,1,0,0,1,0,0.00111,146,178,0,0,1,0,0,0,0,0,0,641441.4375,2,2,0,0,0,0,73,89,0,0,0,1421945078,1421945078,0,6,6,15,22,3,3,3,0
1,0,0,1,0,0,0.017044,2750,24590,7,15,,,,,,,,11267308,44,42,255,255,4280458634,4280717668,63,585,0,23.787918,0.639296,1421947107,1421947107,0,6,9,3,2,1,1,1,0
1,0,0,1,0,0,0.031384,37144,3276,18,8,0,0,0,0,1,0,0,814427.75,52,40,255,255,3191618509,1043241268,714,82,0,50.33708,2.283022,1421931489,1421931489,0,2,2,4,5,2,2,2,0
1,0,0,1,0,0,0.313493,320,1962,1,2,,,,,,,,43815.96875,6,8,255,255,1130775085,1383328934,53,245,0,4418.968876,109.185914,1421932854,1421932854,0,5,9,4,2,1,1,2,0
0,1,0,0,1,0,0.00197,536,304,0,0,,,,,,,,925888.25,4,4,0,0,0,0,134,76,0,0.70805,0.382078,1421949413,1421949413,0,3,8,4,4,1,1,3,0
0,1,0,0,1,0,0.001221,146,178,0,0,,,,,,,,583128.5625,2,2,0,0,0,0,73,89,0,0,0,1421945500,1421945500,0,10,20,4,7,3,3,3,0
1,0,0,1,0,0,0.241881,3728,5578,7,7,0,0,1,0,0,0,0,177409.5469,32,26,255,255,458435824,458748680,117,215,0,514.594209,15.420235,1421940003,1421940003,0,1,2,2,2,1,1,1,0
1,0,0,1,0,0,0.024657,2750,28874,7,16,,,,,,,,9164781,44,46,255,255,3378557627,1229269971,63,628,0,38.672405,37.237523,1421945595,1421945595,0,7,10,8,5,3,3,3,0
1,0,0,1,0,0,0.22347,8928,320,4,1,,,,,,,,9558.330078,14,6,255,255,3417528206,3718077157,638,53,0,1533.146134,65.417098,1421955764,1421955764,0,17,19,4,4,1,1,3,0
0,1,0,0,1,0,0.001067,146,178,0,0,1,0,0,0,0,0,0,667291.5,2,2,0,0,0,0,73,89,0,0,0,1421950883,1421950883,0,4,5,5,4,1,1,1,0
1,0,0,1,0,0,0.004224,1036,2262,4,4,,,,,,,,3928030.25,12,12,255,255,2598393094,2598690090,86,189,0,17.877057,0.398306,1421945010,1421945010,0,8,7,4,6,4,1,1,0
1,0,0,1,0,0,0.038889,4014,61134,7,28,,,,,,,,12396514,68,70,255,255,638048826,646137062,59,873,0,0,29.761447,1421950315,1421950315,0,3,2,8,4,1,1,2,0
0,1,0,0,1,0,0.001045,146,178,0,0,1,0,0,0,0,0,0,681339.6875,2,2,0,0,0,0,73,89,0,0,0,1421936090,1421936090,0,3,3,6,7,2,1,1,0
0,1,0,0,1,0,0.001238,146,178,0,0,1,0,0,0,0,0,0,575121.1875,2,2,0,0,0,0,73,89,0,0,0,1421938383,1421938383,0,5,2,2,5,2,1,1,0
1,0,0,1,0,0,1.050045,1684,10168,3,5,0,0,0,1,0,0,0,73170.19531,14,18,255,255,3721705105,1590627031,120,565,1,8771.155909,7678.698948,1421941183,1421941184,1,3,2,4,4,3,1,1,0
1,0,0,1,0,0,0.020824,2958,32650,7,18,,,,,,,,12292355,48,50,255,255,658226091,2815393009,62,653,0,27.087486,26.70435,1421944882,1421944882,0,21,5,9,12,3,3,3,0
1,0,0,1,0,0,0.895939,37938,3380,19,8,0,0,0,0,1,0,0,29466.29297,54,42,255,255,2198529348,95542687,703,80,0,1476.9136,48.726375,1421929541,1421929542,0,2,1,5,1,1,1,1,0
0,1,0,0,1,0,0.00109,146,178,0,0,,,,,,,,653211,2,2,0,0,0,0,73,89,0,0,0,1421934640,1421934640,0,25,13,5,2,2,1,1,0
0,1,0,0,1,0,0.00116,146,178,0,0,1,0,0,0,0,0,0,613793.125,2,2,0,0,0,0,73,89,0,0,0,1421938052,1421938052,0,4,5,3,7,2,1,2,0
0,1,0,0,1,0,0.001124,146,178,0,0,,,,,,,,633452,2,2,0,0,0,0,73,89,0,0,0,1421932872,1421932872,0,16,6,2,5,1,1,1,0
